# x		p(x)		( scale=0.1, continuous=1 )

-70	0	
-69.9	0	
-69.8	0	
-69.7	0	
-69.6	0	
-69.5	0	
-69.4	0	
-69.3	0	
-69.2	0	
-69.1	0	
-69	0	
-68.9	0	
-68.8	0	
-68.7	0	
-68.6	0	
-68.5	0	
-68.4	0	
-68.3	0	
-68.2	0	
-68.1	0	
-68	0	
-67.9	0	
-67.8	0	
-67.7	0	
-67.6	0	
-67.5	0	
-67.4	0	
-67.3	0	
-67.2	0	
-67.1	0	
-67	0	
-66.9	0	
-66.8	0	
-66.7	0	
-66.6	0	
-66.5	0	
-66.4	0	
-66.3	0	
-66.2	0	
-66.1	0	
-66	0	
-65.9	0	
-65.8	0	
-65.7	0	
-65.6	0	
-65.5	0	
-65.4	0	
-65.3	0	
-65.2	0	
-65.1	0	
-65	0	
-64.9	0	
-64.8	0	
-64.7	0	
-64.6	0	
-64.5	0	
-64.4	0	
-64.3	0	
-64.2	0	
-64.1	0	
-64	0	
-63.9	0	
-63.8	0	
-63.7	0	
-63.6	0	
-63.5	0	
-63.4	0	
-63.3	0	
-63.2	0	
-63.1	0	
-63	0	
-62.9	0	
-62.8	0	
-62.7	0	
-62.6	0	
-62.5	0	
-62.4	0	
-62.3	0	
-62.2	0	
-62.1	0	
-62	0	
-61.9	0	
-61.8	0	
-61.7	0	
-61.6	0	
-61.5	0	
-61.4	0	
-61.3	0	
-61.2	0	
-61.1	0	
-61	0	
-60.9	0	
-60.8	0	
-60.7	0	
-60.6	0	
-60.5	0	
-60.4	0	
-60.3	0	
-60.2	0	
-60.1	0	
-60	0	
-59.9	0	
-59.8	0	
-59.7	0	
-59.6	0	
-59.5	0	
-59.4	0	
-59.3	0	
-59.2	0	
-59.1	0	
-59	0	
-58.9	0	
-58.8	0	
-58.7	0	
-58.6	0	
-58.5	0	
-58.4	0	
-58.3	0	
-58.2	0	
-58.1	0	
-58	0	
-57.9	0	
-57.8	0	
-57.7	0	
-57.6	0	
-57.5	0	
-57.4	0	
-57.3	0	
-57.2	0	
-57.1	0	
-57	0	
-56.9	0	
-56.8	0	
-56.7	0	
-56.6	0	
-56.5	0	
-56.4	0	
-56.3	0	
-56.2	0	
-56.1	0	
-56	0	
-55.9	0	
-55.8	0	
-55.7	0	
-55.6	0	
-55.5	0	
-55.4	0	
-55.3	0	
-55.2	0	
-55.1	0	
-55	0	
-54.9	0	
-54.8	0	
-54.7	0	
-54.6	0	
-54.5	0	
-54.4	0	
-54.3	0	
-54.2	0	
-54.1	0	
-54	0	
-53.9	0	
-53.8	0	
-53.7	0	
-53.6	0	
-53.5	0	
-53.4	0	
-53.3	0	
-53.2	0	
-53.1	0	
-53	0	
-52.9	0	
-52.8	0	
-52.7	0	
-52.6	0	
-52.5	0	
-52.4	0	
-52.3	0	
-52.2	0	
-52.1	0	
-52	0	
-51.9	0	
-51.8	0	
-51.7	0	
-51.6	0	
-51.5	0	
-51.4	0	
-51.3	0	
-51.2	0	
-51.1	0	
-51	0	
-50.9	0	
-50.8	0	
-50.7	0	
-50.6	0	
-50.5	0	
-50.4	0	
-50.3	0	
-50.2	0	
-50.1	0	
-50	0	
-49.9	0	
-49.8	0	
-49.7	0	
-49.6	0	
-49.5	0	
-49.4	0	
-49.3	0	
-49.2	0	
-49.1	0	
-49	0	
-48.9	0	
-48.8	0	
-48.7	0	
-48.6	0	
-48.5	0	
-48.4	0	
-48.3	0	
-48.2	0	
-48.1	0	
-48	0	
-47.9	0	
-47.8	0	
-47.7	0	
-47.6	0	
-47.5	0	
-47.4	0	
-47.3	0	
-47.2	0	
-47.1	0	
-47	0	
-46.9	0	
-46.8	0	
-46.7	0	
-46.6	0	
-46.5	0	
-46.4	0	
-46.3	0	
-46.2	0	
-46.1	0	
-46	0	
-45.9	0	
-45.8	0	
-45.7	0	
-45.6	0	
-45.5	0	
-45.4	0	
-45.3	0	
-45.2	0	
-45.1	0	
-45	0	
-44.9	0	
-44.8	0	
-44.7	0	
-44.6	0	
-44.5	0	
-44.4	0	
-44.3	0	
-44.2	0	
-44.1	0	
-44	0	
-43.9	0	
-43.8	0	
-43.7	0	
-43.6	0	
-43.5	0	
-43.4	0	
-43.3	0	
-43.2	0	
-43.1	0	
-43	0	
-42.9	0	
-42.8	0	
-42.7	0	
-42.6	0	
-42.5	0	
-42.4	0	
-42.3	0	
-42.2	0	
-42.1	0	
-42	0	
-41.9	0	
-41.8	0	
-41.7	0	
-41.6	0	
-41.5	0	
-41.4	0	
-41.3	0	
-41.2	0	
-41.1	0	
-41	0	
-40.9	0	
-40.8	0	
-40.7	0	
-40.6	0	
-40.5	0	
-40.4	0	
-40.3	0	
-40.2	0	
-40.1	0	
-40	0	
-39.9	0	
-39.8	0	
-39.7	0	
-39.6	0	
-39.5	0	
-39.4	0	
-39.3	0	
-39.2	0	
-39.1	0	
-39	0	
-38.9	0	
-38.8	0	
-38.7	0	
-38.6	0	
-38.5	0	
-38.4	0	
-38.3	0	
-38.2	0	
-38.1	0	
-38	0	
-37.9	0	
-37.8	0	
-37.7	0	
-37.6	0	
-37.5	0	
-37.4	0	
-37.3	0	
-37.2	0	
-37.1	0	
-37	0	
-36.9	0	
-36.8	0	
-36.7	0	
-36.6	0	
-36.5	0	
-36.4	0	
-36.3	0	
-36.2	0	
-36.1	0	
-36	0	
-35.9	0	
-35.8	0	
-35.7	0	
-35.6	0	
-35.5	0	
-35.4	0	
-35.3	0	
-35.2	0	
-35.1	0	
-35	0	
-34.9	0	
-34.8	0	
-34.7	0	
-34.6	0	
-34.5	0	
-34.4	0	
-34.3	0	
-34.2	0	
-34.1	0	
-34	0	
-33.9	0	
-33.8	0	
-33.7	0	
-33.6	0	
-33.5	0	
-33.4	0	
-33.3	0	
-33.2	0	
-33.1	0	
-33	0	
-32.9	0	
-32.8	0	
-32.7	0	
-32.6	0	
-32.5	0	
-32.4	0	
-32.3	0	
-32.2	0	
-32.1	0	
-32	0	
-31.9	0	
-31.8	0	
-31.7	0	
-31.6	0	
-31.5	0	
-31.4	0	
-31.3	0	
-31.2	0	
-31.1	0	
-31	0	
-30.9	0	
-30.8	0	
-30.7	0	
-30.6	0	
-30.5	0	
-30.4	0	
-30.3	0	
-30.2	0	
-30.1	0	
-30	0	
-29.9	0	
-29.8	0	
-29.7	0	
-29.6	0	
-29.5	0	
-29.4	0	
-29.3	0	
-29.2	0	
-29.1	0	
-29	0	
-28.9	0	
-28.8	0	
-28.7	0	
-28.6	0	
-28.5	0	
-28.4	0	
-28.3	0	
-28.2	0	
-28.1	0	
-28	0	
-27.9	0	
-27.8	0	
-27.7	0	
-27.6	0	
-27.5	0	
-27.4	0	
-27.3	0	
-27.2	0	
-27.1	0	
-27	0	
-26.9	0	
-26.8	0	
-26.7	0	
-26.6	0	
-26.5	0	
-26.4	0	
-26.3	0	
-26.2	0	
-26.1	0	
-26	0	
-25.9	0	
-25.8	0	
-25.7	0	
-25.6	0	
-25.5	0	
-25.4	0	
-25.3	0	
-25.2	0	
-25.1	0	
-25	0	
-24.9	0	
-24.8	0	
-24.7	0	
-24.6	0	
-24.5	0	
-24.4	0	
-24.3	0	
-24.2	1e-05	
-24.1	0	
-24	0	
-23.9	1e-05	
-23.8	0	
-23.7	0	
-23.6	0	
-23.5	0	
-23.4	0	
-23.3	0	
-23.2	0	
-23.1	1e-05	
-23	0	
-22.9	1e-05	
-22.8	0	
-22.7	1e-05	
-22.6	1e-05	
-22.5	1e-05	
-22.4	0	
-22.3	1e-05	
-22.2	0	
-22.1	1e-05	
-22	0	
-21.9	0	
-21.8	1e-05	
-21.7	2e-05	
-21.6	0	
-21.5	0	
-21.4	0	
-21.3	1e-05	
-21.2	1e-05	
-21.1	1e-05	
-21	1e-05	
-20.9	4e-05	
-20.8	3e-05	
-20.7	2e-05	
-20.6	0	
-20.5	1e-05	
-20.4	2e-05	
-20.3	1e-05	
-20.2	6e-05	
-20.1	2e-05	
-20	3e-05	
-19.9	1e-05	
-19.8	3e-05	
-19.7	0	
-19.6	1e-05	
-19.5	0	
-19.4	2e-05	
-19.3	3e-05	
-19.2	3e-05	
-19.1	5e-05	
-19	6e-05	
-18.9	2e-05	
-18.8	0	
-18.7	1e-05	
-18.6	5e-05	
-18.5	9e-05	
-18.4	4e-05	
-18.3	6e-05	
-18.2	5e-05	
-18.1	6e-05	
-18	5e-05	
-17.9	0.0001	
-17.8	7e-05	
-17.7	3e-05	
-17.6	8e-05	
-17.5	6e-05	
-17.4	5e-05	
-17.3	8e-05	
-17.2	9e-05	
-17.1	5e-05	
-17	6e-05	
-16.9	6e-05	
-16.8	0.00014	
-16.7	5e-05	
-16.6	0.00011	
-16.5	0.00011	
-16.4	9e-05	
-16.3	9e-05	
-16.2	0.00017	
-16.1	0.00014	
-16	0.00012	
-15.9	0.00018	
-15.8	0.00016	
-15.7	0.00016	
-15.6	0.00018	
-15.5	0.00021	
-15.4	0.00026	
-15.3	0.00019	
-15.2	0.00026	
-15.1	0.00023	
-15	0.00013	
-14.9	0.00026	
-14.8	0.00028	
-14.7	0.00027	
-14.6	0.00036	
-14.5	0.00029	
-14.4	0.00032	
-14.3	0.00028	
-14.2	0.00026	
-14.1	0.00029	
-14	0.00034	
-13.9	0.00026	
-13.8	0.00047	
-13.7	0.00051	
-13.6	0.00044	
-13.5	0.00041	
-13.4	0.00057	
-13.3	0.0005	
-13.2	0.00057	
-13.1	0.00053	
-13	0.00048	
-12.9	0.00067	
-12.8	0.00055	
-12.7	0.00061	
-12.6	0.00062	
-12.5	0.0005	
-12.4	0.00061	
-12.3	0.00076	
-12.2	0.00063	
-12.1	0.00089	
-12	0.00072	
-11.9	0.00093	
-11.8	0.00078	
-11.7	0.00094	
-11.6	0.00092	
-11.5	0.00093	
-11.4	0.00093	
-11.3	0.00118	
-11.2	0.00106	
-11.1	0.00123	
-11	0.00116	
-10.9	0.00108	
-10.8	0.00121	
-10.7	0.00139	
-10.6	0.00125	
-10.5	0.00137	
-10.4	0.00139	
-10.3	0.00129	
-10.2	0.0014	
-10.1	0.00145	
-10	0.00148	
-9.9	0.00157	
-9.8	0.00153	
-9.7	0.00176	
-9.6	0.00189	
-9.5	0.00192	
-9.4	0.0019	
-9.3	0.00182	
-9.2	0.00211	
-9.1	0.00208	
-9	0.00224	
-8.9	0.00233	
-8.8	0.00224	
-8.7	0.00227	
-8.6	0.00223	
-8.5	0.00229	
-8.4	0.00251	
-8.3	0.00248	
-8.2	0.00256	
-8.1	0.00252	
-8	0.00278	
-7.9	0.00283	
-7.8	0.00275	
-7.7	0.00282	
-7.6	0.00258	
-7.5	0.00333	
-7.4	0.00281	
-7.3	0.00334	
-7.2	0.0032	
-7.1	0.00336	
-7	0.0031	
-6.9	0.00341	
-6.8	0.00311	
-6.7	0.0039	
-6.6	0.00344	
-6.5	0.00368	
-6.4	0.00387	
-6.3	0.00332	
-6.2	0.00374	
-6.1	0.00373	
-6	0.0037	
-5.9	0.00428	
-5.8	0.00371	
-5.7	0.00383	
-5.6	0.00451	
-5.5	0.00434	
-5.4	0.00437	
-5.3	0.00475	
-5.2	0.00473	
-5.1	0.0045	
-5	0.00506	
-4.9	0.00488	
-4.8	0.00467	
-4.7	0.00457	
-4.6	0.00489	
-4.5	0.00517	
-4.4	0.0049	
-4.3	0.00506	
-4.2	0.00525	
-4.1	0.00495	
-4	0.0054	
-3.9	0.00519	
-3.8	0.00595	
-3.7	0.00557	
-3.6	0.00576	
-3.5	0.00559	
-3.4	0.00551	
-3.3	0.00614	
-3.2	0.0059	
-3.1	0.00619	
-3	0.00599	
-2.9	0.0062	
-2.8	0.00593	
-2.7	0.00617	
-2.6	0.0064	
-2.5	0.00654	
-2.4	0.00611	
-2.3	0.00671	
-2.2	0.00668	
-2.1	0.00627	
-2	0.00682	
-1.9	0.00695	
-1.8	0.00631	
-1.7	0.00633	
-1.6	0.00636	
-1.5	0.00684	
-1.4	0.00656	
-1.3	0.00655	
-1.2	0.0068	
-1.1	0.00623	
-1	0.00612	
-0.9	0.00643	
-0.8	0.00664	
-0.7	0.00673	
-0.6	0.00729	
-0.5	0.00644	
-0.4	0.00686	
-0.3	0.00697	
-0.2	0.00654	
-0.1	0.0064	
0	0.00677	
0.1	0.0068	
0.2	0.00691	
0.3	0.00696	
0.4	0.00695	
0.5	0.00682	
0.6	0.00736	
0.7	0.00666	
0.8	0.00719	
0.9	0.00714	
1	0.00719	
1.1	0.00653	
1.2	0.00671	
1.3	0.00723	
1.4	0.00667	
1.5	0.00693	
1.6	0.00708	
1.7	0.00661	
1.8	0.00699	
1.9	0.00633	
2	0.00657	
2.1	0.00687	
2.2	0.00592	
2.3	0.00643	
2.4	0.00673	
2.5	0.00628	
2.6	0.0061	
2.7	0.00578	
2.8	0.00624	
2.9	0.00564	
3	0.00582	
3.1	0.00599	
3.2	0.00573	
3.3	0.00596	
3.4	0.00545	
3.5	0.00612	
3.6	0.00589	
3.7	0.00627	
3.8	0.00553	
3.9	0.00532	
4	0.00524	
4.1	0.00536	
4.2	0.00519	
4.3	0.00539	
4.4	0.00535	
4.5	0.00551	
4.6	0.00503	
4.7	0.00485	
4.8	0.00486	
4.9	0.00476	
5	0.00476	
5.1	0.00498	
5.2	0.00447	
5.3	0.0043	
5.4	0.00427	
5.5	0.0041	
5.6	0.0044	
5.7	0.00437	
5.8	0.00431	
5.9	0.00372	
6	0.00441	
6.1	0.00399	
6.2	0.00394	
6.3	0.00348	
6.4	0.00404	
6.5	0.00371	
6.6	0.00367	
6.7	0.00327	
6.8	0.00343	
6.9	0.00328	
7	0.00349	
7.1	0.00355	
7.2	0.00315	
7.3	0.00292	
7.4	0.00316	
7.5	0.003	
7.6	0.00282	
7.7	0.00273	
7.8	0.00282	
7.9	0.00296	
8	0.00278	
8.1	0.00237	
8.2	0.00253	
8.3	0.00249	
8.4	0.00252	
8.5	0.00227	
8.6	0.00209	
8.7	0.00212	
8.8	0.0021	
8.9	0.00212	
9	0.00197	
9.1	0.00194	
9.2	0.00223	
9.3	0.00204	
9.4	0.00179	
9.5	0.00199	
9.6	0.00191	
9.7	0.00178	
9.8	0.00172	
9.9	0.00164	
10	0.00172	
10.1	0.00162	
10.2	0.00146	
10.3	0.00128	
10.4	0.00129	
10.5	0.0014	
10.6	0.00134	
10.7	0.00108	
10.8	0.00135	
10.9	0.00138	
11	0.00102	
11.1	0.0012	
11.2	0.00107	
11.3	0.00122	
11.4	0.00102	
11.5	0.00104	
11.6	0.00093	
11.7	0.00094	
11.8	0.00075	
11.9	0.00081	
12	0.00063	
12.1	0.00071	
12.2	0.00112	
12.3	0.00074	
12.4	0.00075	
12.5	0.00075	
12.6	0.00064	
12.7	0.00065	
12.8	0.00076	
12.9	0.00047	
13	0.00042	
13.1	0.00062	
13.2	0.00061	
13.3	0.00063	
13.4	0.00045	
13.5	0.00041	
13.6	0.00049	
13.7	0.00042	
13.8	0.00043	
13.9	0.00027	
14	0.00033	
14.1	0.00047	
14.2	0.00036	
14.3	0.00029	
14.4	0.00035	
14.5	0.00024	
14.6	0.00024	
14.7	0.00039	
14.8	0.00017	
14.9	0.00028	
15	0.00021	
15.1	0.0002	
15.2	0.00018	
15.3	0.00027	
15.4	0.00012	
15.5	0.00019	
15.6	0.00021	
15.7	0.00014	
15.8	0.00014	
15.9	0.00019	
16	0.00012	
16.1	0.00014	
16.2	0.00012	
16.3	0.00011	
16.4	0.0002	
16.5	0.00012	
16.6	0.00018	
16.7	0.00013	
16.8	0.00014	
16.9	0.0001	
17	0.0001	
17.1	0.0001	
17.2	6e-05	
17.3	6e-05	
17.4	4e-05	
17.5	6e-05	
17.6	5e-05	
17.7	0.00011	
17.8	6e-05	
17.9	3e-05	
18	4e-05	
18.1	7e-05	
18.2	0.00011	
18.3	3e-05	
18.4	0	
18.5	5e-05	
18.6	5e-05	
18.7	8e-05	
18.8	2e-05	
18.9	0	
19	3e-05	
19.1	3e-05	
19.2	1e-05	
19.3	2e-05	
19.4	4e-05	
19.5	1e-05	
19.6	3e-05	
19.7	4e-05	
19.8	3e-05	
19.9	2e-05	
20	4e-05	
20.1	0	
20.2	4e-05	
20.3	1e-05	
20.4	1e-05	
20.5	1e-05	
20.6	3e-05	
20.7	0	
20.8	1e-05	
20.9	1e-05	
21	2e-05	
21.1	1e-05	
21.2	0	
21.3	0	
21.4	0	
21.5	0	
21.6	0	
21.7	0	
21.8	1e-05	
21.9	0	
22	0	
22.1	1e-05	
22.2	0	
22.3	0	
22.4	0	
22.5	0	
22.6	2e-05	
22.7	0	
22.8	1e-05	
22.9	0	
23	0	
23.1	0	
23.2	0	
23.3	0	
23.4	0	
23.5	0	
23.6	0	
23.7	0	
23.8	0	
23.9	0	
24	0	
24.1	0	
24.2	0	
24.3	0	
24.4	0	
24.5	0	
24.6	0	
24.7	0	
24.8	0	
24.9	0	
25	0	
25.1	0	
25.2	0	
25.3	0	
25.4	0	
25.5	0	
25.6	0	
25.7	0	
25.8	0	
25.9	0	
26	0	
26.1	0	
26.2	0	
26.3	0	
26.4	0	
26.5	0	
26.6	0	
26.7	0	
26.8	0	
26.9	0	
27	0	
27.1	0	
27.2	0	
27.3	0	
27.4	0	
27.5	0	
27.6	0	
27.7	0	
27.8	0	
27.9	0	
28	0	
28.1	0	
28.2	0	
28.3	0	
28.4	0	
28.5	0	
28.6	0	
28.7	0	
28.8	0	
28.9	0	
29	0	
29.1	0	
29.2	0	
29.3	1e-05	
29.4	0	
29.5	0	
29.6	0	
29.7	0	
29.8	0	
29.9	0	
30	0	
30.1	0	
30.2	0	
30.3	0	
30.4	0	
30.5	0	
30.6	0	
30.7	0	
30.8	0	
30.9	0	
31	0	
31.1	0	
31.2	0	
31.3	0	
31.4	0	
31.5	0	
31.6	0	
31.7	0	
31.8	0	
31.9	0	
32	0	
32.1	0	
32.2	0	
32.3	0	
32.4	0	
32.5	0	
32.6	0	
32.7	0	
32.8	0	
32.9	0	
33	0	
33.1	0	
33.2	0	
33.3	0	
33.4	0	
33.5	0	
33.6	0	
33.7	0	
33.8	0	
33.9	0	
34	0	
34.1	0	
34.2	0	
34.3	0	
34.4	0	
34.5	0	
34.6	0	
34.7	0	
34.8	0	
34.9	0	
35	0	
35.1	0	
35.2	0	
35.3	0	
35.4	0	
35.5	0	
35.6	0	
35.7	0	
35.8	0	
35.9	0	
36	0	
36.1	0	
36.2	0	
36.3	0	
36.4	0	
36.5	0	
36.6	0	
36.7	0	
36.8	0	
36.9	0	
37	0	
37.1	0	
37.2	0	
37.3	0	
37.4	0	
37.5	0	
37.6	0	
37.7	0	
37.8	0	
37.9	0	
38	0	
38.1	0	
38.2	0	
38.3	0	
38.4	0	
38.5	0	
38.6	0	
38.7	0	
38.8	0	
38.9	0	
39	0	
39.1	0	
39.2	0	
39.3	0	
39.4	0	
39.5	0	
39.6	0	
39.7	0	
39.8	0	
39.9	0	
40	0	
40.1	0	
40.2	0	
40.3	0	
40.4	0	
40.5	0	
40.6	0	
40.7	0	
40.8	0	
40.9	0	
41	0	
41.1	0	
41.2	0	
41.3	0	
41.4	0	
41.5	0	
41.6	0	
41.7	0	
41.8	0	
41.9	0	
42	0	
42.1	0	
42.2	0	
42.3	0	
42.4	0	
42.5	0	
42.6	0	
42.7	0	
42.8	0	
42.9	0	
43	0	
43.1	0	
43.2	0	
43.3	0	
43.4	0	
43.5	0	
43.6	0	
43.7	0	
43.8	0	
43.9	0	
44	0	
44.1	0	
44.2	0	
44.3	0	
44.4	0	
44.5	0	
44.6	0	
44.7	0	
44.8	0	
44.9	0	
45	0	
45.1	0	
45.2	0	
45.3	0	
45.4	0	
45.5	0	
45.6	0	
45.7	0	
45.8	0	
45.9	0	
46	0	
46.1	0	
46.2	0	
46.3	0	
46.4	0	
46.5	0	
46.6	0	
46.7	0	
46.8	0	
46.9	0	
47	0	
47.1	0	
47.2	0	
47.3	0	
47.4	0	
47.5	0	
47.6	0	
47.7	0	
47.8	0	
47.9	0	
48	0	
48.1	0	
48.2	0	
48.3	0	
48.4	0	
48.5	0	
48.6	0	
48.7	0	
48.8	0	
48.9	0	
49	0	
49.1	0	
49.2	0	
49.3	0	
49.4	0	
49.5	0	
49.6	0	
49.7	0	
49.8	0	
49.9	0	
50	0	
50.1	0	
50.2	0	
50.3	0	
50.4	0	
50.5	0	
50.6	0	
50.7	0	
50.8	0	
50.9	0	
51	0	
51.1	0	
51.2	0	
51.3	0	
51.4	0	
51.5	0	
51.6	0	
51.7	0	
51.8	0	
51.9	0	
52	0	
52.1	0	
52.2	0	
52.3	0	
52.4	0	
52.5	0	
52.6	0	
52.7	0	
52.8	0	
52.9	0	
53	0	
53.1	0	
53.2	0	
53.3	0	
53.4	0	
53.5	0	
53.6	0	
53.7	0	
53.8	0	
53.9	0	
54	0	
54.1	0	
54.2	0	
54.3	0	
54.4	0	
54.5	0	
54.6	0	
54.7	0	
54.8	0	
54.9	0	
55	0	
55.1	0	
55.2	0	
55.3	0	
55.4	0	
55.5	0	
55.6	0	
55.7	0	
55.8	0	
55.9	0	
56	0	
56.1	0	
56.2	0	
56.3	0	
56.4	0	
56.5	0	
56.6	0	
56.7	0	
56.8	0	
56.9	0	
57	0	
57.1	0	
57.2	0	
57.3	0	
57.4	0	
57.5	0	
57.6	0	
57.7	0	
57.8	0	
57.9	0	
58	0	
58.1	0	
58.2	0	
58.3	0	
58.4	0	
58.5	0	
58.6	0	
58.7	0	
58.8	0	
58.9	0	
59	0	
59.1	0	
59.2	0	
59.3	0	
59.4	0	
59.5	0	
59.6	0	
59.7	0	
59.8	0	
59.9	0	
60	0	
60.1	0	
60.2	0	
60.3	0	
60.4	0	
60.5	0	
60.6	0	
60.7	0	
60.8	0	
60.9	0	
61	0	
61.1	0	
61.2	0	
61.3	0	
61.4	0	
61.5	0	
61.6	0	
61.7	0	
61.8	0	
61.9	0	
62	0	
62.1	0	
62.2	0	
62.3	0	
62.4	0	
62.5	0	
62.6	0	
62.7	0	
62.8	0	
62.9	0	
63	0	
63.1	0	
63.2	0	
63.3	0	
63.4	0	
63.5	0	
63.6	0	
63.7	0	
63.8	0	
63.9	0	
64	0	
64.1	0	
64.2	0	
64.3	0	
64.4	0	
64.5	0	
64.6	0	
64.7	0	
64.8	0	
64.9	0	
65	0	
65.1	0	
65.2	0	
65.3	0	
65.4	0	
65.5	0	
65.6	0	
65.7	0	
65.8	0	
65.9	0	
66	0	
66.1	0	
66.2	0	
66.3	0	
66.4	0	
66.5	0	
66.6	0	
66.7	0	
66.8	0	
66.9	0	
67	0	
67.1	0	
67.2	0	
67.3	0	
67.4	0	
67.5	0	
67.6	0	
67.7	0	
67.8	0	
67.9	0	
68	0	
68.1	0	
68.2	0	
68.3	0	
68.4	0	
68.5	0	
68.6	0	
68.7	0	
68.8	0	
68.9	0	
69	0	
69.1	0	
69.2	0	
69.3	0	
69.4	0	
69.5	0	
69.6	0	
69.7	0	
69.8	0	
69.9	0	
70	0	
70.1	0	
70.2	0	
70.3	0	
70.4	0	
70.5	0	
70.6	0	
70.7	0	
70.8	0	
70.9	0	
71	0	
71.1	0	
71.2	0	
71.3	0	
